u,v,label,score,model,case,group
A000025,A000420,1,0.11764705882352941,jaccard,case1,Heuristic
A000226,A000261,1,0.7,jaccard,case1,Heuristic
A000034,A000321,1,0.5454545454545454,jaccard,case1,Heuristic
A000084,A000501,1,0.47058823529411764,jaccard,case1,Heuristic
A000029,A000556,1,0.13333333333333333,jaccard,case1,Heuristic
A000274,A000344,1,0.03125,jaccard,case1,Heuristic
A000029,A000279,1,0.3333333333333333,jaccard,case1,Heuristic
A000335,A000451,1,0.4090909090909091,jaccard,case1,Heuristic
A000105,A000125,1,0.18181818181818182,jaccard,case1,Heuristic
A000177,A000383,1,0.11764705882352941,jaccard,case1,Heuristic
A000051,A000174,1,0.7142857142857143,jaccard,case1,Heuristic
A000259,A000425,1,0.13043478260869565,jaccard,case1,Heuristic
A000109,A000229,1,0.058823529411764705,jaccard,case1,Heuristic
A000265,A000472,1,0.16666666666666666,jaccard,case1,Heuristic
A000274,A000323,1,0.07575757575757576,jaccard,case1,Heuristic
A000017,A000097,1,1.0,jaccard,case1,Heuristic
A000287,A000368,1,1.0,jaccard,case1,Heuristic
A000034,A000538,1,0.7058823529411765,jaccard,case1,Heuristic
A000181,A000208,1,0.1935483870967742,jaccard,case1,Heuristic
A000321,A000391,1,0.125,jaccard,case1,Heuristic
A000257,A000424,1,0.045454545454545456,jaccard,case1,Heuristic
A000233,A000568,1,0.4,jaccard,case1,Heuristic
A000139,A000262,1,0.2222222222222222,jaccard,case1,Heuristic
A000114,A000190,1,0.11428571428571428,jaccard,case1,Heuristic
A000090,A000557,1,0.3157894736842105,jaccard,case1,Heuristic
A000333,A000432,1,0.12903225806451613,jaccard,case1,Heuristic
A000373,A000412,1,0.109375,jaccard,case1,Heuristic
A000138,A000200,1,0.05263157894736842,jaccard,case1,Heuristic
A000105,A000403,1,0.25806451612903225,jaccard,case1,Heuristic
A000114,A000569,1,0.047619047619047616,jaccard,case1,Heuristic
A000174,A000279,1,0.5714285714285714,jaccard,case1,Heuristic
A000055,A000516,1,0.1111111111111111,jaccard,case1,Heuristic
A000309,A000318,1,0.8888888888888888,jaccard,case1,Heuristic
A000129,A000468,1,0.4444444444444444,jaccard,case1,Heuristic
A000192,A000452,1,0.21052631578947367,jaccard,case1,Heuristic
A000398,A000444,1,0.21428571428571427,jaccard,case1,Heuristic
A000031,A000426,1,0.11538461538461539,jaccard,case1,Heuristic
A000005,A000139,1,0.06666666666666667,jaccard,case1,Heuristic
A000193,A000348,1,0.3181818181818182,jaccard,case1,Heuristic
A000289,A000381,1,0.16,jaccard,case1,Heuristic
A000256,A000493,1,0.06557377049180328,jaccard,case1,Heuristic
A000044,A000320,1,0.25,jaccard,case1,Heuristic
A000032,A000141,1,0.13333333333333333,jaccard,case1,Heuristic
A000246,A000543,1,0.625,jaccard,case1,Heuristic
A000094,A000326,1,0.6666666666666666,jaccard,case1,Heuristic
A000224,A000537,1,0.25,jaccard,case1,Heuristic
A000056,A000237,1,0.2727272727272727,jaccard,case1,Heuristic
A000150,A000327,1,0.5,jaccard,case1,Heuristic
A000030,A000039,1,0.625,jaccard,case1,Heuristic
A000108,A000247,1,0.7142857142857143,jaccard,case1,Heuristic
A000161,A000312,1,0.125,jaccard,case1,Heuristic
A000124,A000355,1,0.15789473684210525,jaccard,case1,Heuristic
A000065,A000529,1,0.7222222222222222,jaccard,case1,Heuristic
A000249,A000357,1,0.17073170731707318,jaccard,case1,Heuristic
A000359,A000459,1,0.2,jaccard,case1,Heuristic
A000132,A000524,1,0.8,jaccard,case1,Heuristic
A000281,A000537,1,0.06896551724137931,jaccard,case1,Heuristic
A000319,A000499,1,0.6875,jaccard,case1,Heuristic
A000239,A000329,1,0.2222222222222222,jaccard,case1,Heuristic
A000004,A000506,1,0.15,jaccard,case1,Heuristic
A000332,A000492,1,0.38461538461538464,jaccard,case1,Heuristic
A000499,A000518,1,0.5625,jaccard,case1,Heuristic
A000255,A000275,1,0.19047619047619047,jaccard,case1,Heuristic
A000129,A000383,1,0.12903225806451613,jaccard,case1,Heuristic
A000327,A000393,1,0.3333333333333333,jaccard,case1,Heuristic
A000045,A000321,1,0.5454545454545454,jaccard,case1,Heuristic
A000056,A000361,1,0.16666666666666666,jaccard,case1,Heuristic
A000048,A000403,1,0.21052631578947367,jaccard,case1,Heuristic
A000047,A000268,1,0.2608695652173913,jaccard,case1,Heuristic
A000387,A000398,1,0.13333333333333333,jaccard,case1,Heuristic
A000120,A000304,1,0.7692307692307693,jaccard,case1,Heuristic
A000123,A000487,1,0.7692307692307693,jaccard,case1,Heuristic
A000277,A000392,1,0.8888888888888888,jaccard,case1,Heuristic
A000093,A000383,1,0.14634146341463414,jaccard,case1,Heuristic
A000373,A000513,1,0.19230769230769232,jaccard,case1,Heuristic
A000144,A000177,1,0.0967741935483871,jaccard,case1,Heuristic
A000090,A000474,1,0.3055555555555556,jaccard,case1,Heuristic
A000348,A000479,1,0.30434782608695654,jaccard,case1,Heuristic
A000303,A000319,1,0.5625,jaccard,case1,Heuristic
A000114,A000477,1,0.06060606060606061,jaccard,case1,Heuristic
A000224,A000504,1,0.6666666666666666,jaccard,case1,Heuristic
A000110,A000203,1,0.21052631578947367,jaccard,case1,Heuristic
A000024,A000028,1,0.3157894736842105,jaccard,case1,Heuristic
A000041,A000239,1,0.4444444444444444,jaccard,case1,Heuristic
A000303,A000335,1,0.42857142857142855,jaccard,case1,Heuristic
A000121,A000449,1,0.375,jaccard,case1,Heuristic
A000019,A000250,1,0.9,jaccard,case1,Heuristic
A000003,A000426,1,0.08695652173913043,jaccard,case1,Heuristic
A000142,A000515,1,0.09090909090909091,jaccard,case1,Heuristic
A000422,A000434,1,0.47619047619047616,jaccard,case1,Heuristic
A000055,A000475,1,0.16,jaccard,case1,Heuristic
A000304,A000311,1,0.6923076923076923,jaccard,case1,Heuristic
A000114,A000249,1,0.09803921568627451,jaccard,case1,Heuristic
A000386,A000407,1,0.35714285714285715,jaccard,case1,Heuristic
A000189,A000272,1,0.15789473684210525,jaccard,case1,Heuristic
A000253,A000525,1,0.6666666666666666,jaccard,case1,Heuristic
A000362,A000491,1,0.625,jaccard,case1,Heuristic
A000183,A000474,1,0.0625,jaccard,case1,Heuristic
A000256,A000272,1,0.15384615384615385,jaccard,case1,Heuristic
A000005,A000391,1,0.07692307692307693,jaccard,case1,Heuristic
A000350,A000424,1,0.2857142857142857,jaccard,case1,Heuristic
A000063,A000373,1,0.05454545454545454,jaccard,case1,Heuristic
A000249,A000475,1,0.15217391304347827,jaccard,case1,Heuristic
A000014,A000559,1,0.7777777777777778,jaccard,case1,Heuristic
A000161,A000220,1,0.5,jaccard,case1,Heuristic
A000268,A000305,1,0.2727272727272727,jaccard,case1,Heuristic
A000254,A000434,1,0.16666666666666666,jaccard,case1,Heuristic
A000063,A000197,1,0.09090909090909091,jaccard,case1,Heuristic
A000185,A000234,1,1.0,jaccard,case1,Heuristic
A000055,A000151,1,0.0625,jaccard,case1,Heuristic
A000018,A000301,1,0.8571428571428571,jaccard,case1,Heuristic
A000136,A000321,1,0.4583333333333333,jaccard,case1,Heuristic
A000159,A000248,1,0.2,jaccard,case1,Heuristic
A000449,A000510,1,0.10526315789473684,jaccard,case1,Heuristic
A000017,A000124,1,0.17647058823529413,jaccard,case1,Heuristic
A000158,A000177,1,0.12,jaccard,case1,Heuristic
A000093,A000348,1,0.17142857142857143,jaccard,case1,Heuristic
A000344,A000364,1,0.375,jaccard,case1,Heuristic
A000109,A000508,1,0.13333333333333333,jaccard,case1,Heuristic
A000331,A000556,1,0.3,jaccard,case1,Heuristic
A000045,A000209,1,0.7777777777777778,jaccard,case1,Heuristic
A000156,A000166,1,0.09090909090909091,jaccard,case1,Heuristic
A000428,A000506,1,0.09090909090909091,jaccard,case1,Heuristic
A000255,A000507,1,0.07692307692307693,jaccard,case1,Heuristic
A000288,A000467,1,0.16666666666666666,jaccard,case1,Heuristic
A000396,A000475,1,0.06666666666666667,jaccard,case1,Heuristic
A000065,A000335,1,0.4,jaccard,case1,Heuristic
A000105,A000250,1,0.3181818181818182,jaccard,case1,Heuristic
A000070,A000270,1,0.6,jaccard,case1,Heuristic
A000457,A000511,1,0.5,jaccard,case1,Heuristic
A000482,A000524,1,0.6,jaccard,case1,Heuristic
A000080,A000335,1,0.18181818181818182,jaccard,case1,Heuristic
A000179,A000374,1,0.10526315789473684,jaccard,case1,Heuristic
A000010,A000538,1,0.3125,jaccard,case1,Heuristic
A000080,A000505,1,0.4090909090909091,jaccard,case1,Heuristic
A000142,A000416,1,0.08571428571428572,jaccard,case1,Heuristic
A000430,A000508,1,0.1875,jaccard,case1,Heuristic
A000179,A000350,1,0.15555555555555556,jaccard,case1,Heuristic
A000465,A000565,1,0.6,jaccard,case1,Heuristic
A000381,A000550,1,0.1076923076923077,jaccard,case1,Heuristic
A000109,A000425,1,0.06382978723404255,jaccard,case1,Heuristic
A000067,A000087,1,0.1,jaccard,case1,Heuristic
A000435,A000480,1,0.8,jaccard,case1,Heuristic
A000047,A000287,1,0.4375,jaccard,case1,Heuristic
A000169,A000537,1,0.05555555555555555,jaccard,case1,Heuristic
A000016,A000420,1,0.10526315789473684,jaccard,case1,Heuristic
A000197,A000401,1,0.09090909090909091,jaccard,case1,Heuristic
A000098,A000553,1,0.8333333333333334,jaccard,case1,Heuristic
A000089,A000376,1,0.1111111111111111,jaccard,case1,Heuristic
A000496,A000550,1,0.34375,jaccard,case1,Heuristic
A000194,A000281,1,0.2,jaccard,case1,Heuristic
A000151,A000391,1,0.038461538461538464,jaccard,case1,Heuristic
A000134,A000373,1,0.1111111111111111,jaccard,case1,Heuristic
A000506,A000546,1,0.1590909090909091,jaccard,case1,Heuristic
A000448,A000568,1,0.5714285714285714,jaccard,case1,Heuristic
A000100,A000177,1,0.09375,jaccard,case1,Heuristic
A000099,A000159,1,0.1935483870967742,jaccard,case1,Heuristic
A000010,A000445,1,0.3157894736842105,jaccard,case1,Heuristic
A000322,A000398,1,0.07407407407407407,jaccard,case1,Heuristic
A000087,A000381,1,0.04918032786885246,jaccard,case1,Heuristic
A000175,A000512,1,0.3333333333333333,jaccard,case1,Heuristic
A000141,A000507,1,0.10256410256410256,jaccard,case1,Heuristic
A000122,A000349,1,0.2727272727272727,jaccard,case1,Heuristic
A000424,A000519,1,0.15384615384615385,jaccard,case1,Heuristic
A000122,A000493,1,0.06976744186046512,jaccard,case1,Heuristic
A000152,A000568,1,0.7142857142857143,jaccard,case1,Heuristic
A000306,A000493,1,0.0851063829787234,jaccard,case1,Heuristic
A000226,A000372,1,0.6,jaccard,case1,Heuristic
A000176,A000442,1,0.09375,jaccard,case1,Heuristic
A000340,A000509,1,0.07692307692307693,jaccard,case1,Heuristic
A000142,A000334,1,0.0625,jaccard,case1,Heuristic
A000011,A000340,1,0.6111111111111112,jaccard,case1,Heuristic
A000114,A000198,1,0.05263157894736842,jaccard,case1,Heuristic
A000266,A000564,1,0.5,jaccard,case1,Heuristic
A000016,A000381,1,0.05263157894736842,jaccard,case1,Heuristic
A000047,A000368,1,0.4375,jaccard,case1,Heuristic
A000274,A000378,1,0.20253164556962025,jaccard,case1,Heuristic
A000186,A000404,1,0.1875,jaccard,case1,Heuristic
A000146,A000484,1,0.75,jaccard,case1,Heuristic
A000380,A000506,1,0.06818181818181818,jaccard,case1,Heuristic
A000434,A000518,1,0.45,jaccard,case1,Heuristic
A000186,A000537,1,0.05263157894736842,jaccard,case1,Heuristic
A000278,A000348,1,0.25,jaccard,case1,Heuristic
A000227,A000381,1,0.11764705882352941,jaccard,case1,Heuristic
A000048,A000424,1,0.23333333333333334,jaccard,case1,Heuristic
A000170,A000281,1,0.1346153846153846,jaccard,case1,Heuristic
A000262,A000512,1,0.1,jaccard,case1,Heuristic
A000086,A000458,1,0.5714285714285714,jaccard,case1,Heuristic
A000110,A000516,1,0.16216216216216217,jaccard,case1,Heuristic
A000019,A000350,1,0.3888888888888889,jaccard,case1,Heuristic
A000366,A000478,1,0.8333333333333334,jaccard,case1,Heuristic
A000186,A000508,1,0.06060606060606061,jaccard,case1,Heuristic
A000001,A000477,1,0.09523809523809523,jaccard,case1,Heuristic
A000231,A000493,1,0.09302325581395349,jaccard,case1,Heuristic
A000474,A000560,1,0.23076923076923078,jaccard,case1,Heuristic
A000247,A000513,1,0.4375,jaccard,case1,Heuristic
A000348,A000444,1,0.2608695652173913,jaccard,case1,Heuristic
A000374,A000424,1,0.4166666666666667,jaccard,case1,Heuristic
A000386,A000547,1,0.6666666666666666,jaccard,case1,Heuristic
A000383,A000393,1,0.16666666666666666,jaccard,case1,Heuristic
A000333,A000475,1,0.05263157894736842,jaccard,case1,Heuristic
A000088,A000374,1,0.3333333333333333,jaccard,case1,Heuristic
A000159,A000188,1,0.35,jaccard,case1,Heuristic
A000186,A000274,1,0.2676056338028169,jaccard,case1,Heuristic
A000030,A000255,1,0.06976744186046512,jaccard,case1,Heuristic
A000330,A000341,1,0.09090909090909091,jaccard,case1,Heuristic
A000142,A000271,1,0.08333333333333333,jaccard,case1,Heuristic
A000290,A000372,1,0.9,jaccard,case1,Heuristic
A000138,A000141,1,0.03571428571428571,jaccard,case1,Heuristic
A000054,A000230,1,0.11764705882352941,jaccard,case1,Heuristic
A000374,A000554,1,0.19230769230769232,jaccard,case1,Heuristic
A000129,A000507,1,0.14285714285714285,jaccard,case1,Heuristic
A000225,A000383,1,0.09375,jaccard,case1,Heuristic
A000136,A000445,1,0.5833333333333334,jaccard,case1,Heuristic
A000178,A000265,1,0.16666666666666666,jaccard,case1,Heuristic
A000141,A000398,1,0.06,jaccard,case1,Heuristic
A000177,A000320,1,0.125,jaccard,case1,Heuristic
A000354,A000423,1,0.21428571428571427,jaccard,case1,Heuristic
A000128,A000362,1,0.625,jaccard,case1,Heuristic
A000255,A000274,1,0.125,jaccard,case1,Heuristic
A000055,A000142,1,0.12121212121212122,jaccard,case1,Heuristic
A000087,A000260,1,0.2777777777777778,jaccard,case1,Heuristic
A000181,A000349,1,0.19230769230769232,jaccard,case1,Heuristic
A000330,A000515,1,0.19047619047619047,jaccard,case1,Heuristic
A000337,A000352,1,1.0,jaccard,case1,Heuristic
A000392,A000538,1,0.7647058823529411,jaccard,case1,Heuristic
A000080,A000086,1,0.18181818181818182,jaccard,case1,Heuristic
A000284,A000449,1,0.43333333333333335,jaccard,case1,Heuristic
A000259,A000401,1,0.12,jaccard,case1,Heuristic
A000131,A000134,1,0.21428571428571427,jaccard,case1,Heuristic
A000177,A000476,1,0.07692307692307693,jaccard,case1,Heuristic
A000250,A000350,1,0.4444444444444444,jaccard,case1,Heuristic
A000001,A000107,1,0.8,jaccard,case1,Heuristic
A000134,A000165,1,0.4,jaccard,case1,Heuristic
A000125,A000179,1,0.14285714285714285,jaccard,case1,Heuristic
A000434,A000491,1,0.5714285714285714,jaccard,case1,Heuristic
A000265,A000566,1,0.35714285714285715,jaccard,case1,Heuristic
A000320,A000325,1,0.3125,jaccard,case1,Heuristic
A000141,A000155,1,0.13793103448275862,jaccard,case1,Heuristic
A000196,A000440,1,0.3333333333333333,jaccard,case1,Heuristic
A000189,A000281,1,0.2571428571428571,jaccard,case1,Heuristic
A000335,A000474,1,0.24324324324324326,jaccard,case1,Heuristic
A000227,A000333,1,0.09375,jaccard,case1,Heuristic
A000198,A000445,1,0.18181818181818182,jaccard,case1,Heuristic
A000445,A000496,1,0.4,jaccard,case1,Heuristic
A000382,A000426,1,0.030303030303030304,jaccard,case1,Heuristic
A000076,A000240,1,0.5333333333333333,jaccard,case1,Heuristic
A000321,A000531,1,0.2222222222222222,jaccard,case1,Heuristic
A000037,A000206,1,0.2857142857142857,jaccard,case1,Heuristic
A000124,A000238,1,0.23529411764705882,jaccard,case1,Heuristic
A000230,A000334,1,0.17647058823529413,jaccard,case1,Heuristic
A000329,A000453,1,0.3333333333333333,jaccard,case1,Heuristic
A000301,A000381,1,0.12244897959183673,jaccard,case1,Heuristic
A000143,A000162,1,0.11363636363636363,jaccard,case1,Heuristic
A000501,A000546,1,0.2608695652173913,jaccard,case1,Heuristic
A000398,A000420,1,0.12903225806451613,jaccard,case1,Heuristic
A000104,A000569,1,0.625,jaccard,case1,Heuristic
A000334,A000503,1,0.42857142857142855,jaccard,case1,Heuristic
A000137,A000179,1,0.2972972972972973,jaccard,case1,Heuristic
A000089,A000141,1,0.03571428571428571,jaccard,case1,Heuristic
A000063,A000170,1,0.09090909090909091,jaccard,case1,Heuristic
A000010,A000526,1,0.14285714285714285,jaccard,case1,Heuristic
A000020,A000114,1,0.1,jaccard,case1,Heuristic
A000281,A000484,1,0.16,jaccard,case1,Heuristic
A000031,A000464,1,0.2222222222222222,jaccard,case1,Heuristic
A000192,A000307,1,0.38095238095238093,jaccard,case1,Heuristic
A000179,A000496,1,0.24444444444444444,jaccard,case1,Heuristic
A000298,A000523,1,0.7777777777777778,jaccard,case1,Heuristic
A000262,A000373,1,0.034482758620689655,jaccard,case1,Heuristic
A000087,A000546,1,0.125,jaccard,case1,Heuristic
A000354,A000385,1,0.2857142857142857,jaccard,case1,Heuristic
A000170,A000233,1,0.07142857142857142,jaccard,case1,Heuristic
A000210,A000548,1,0.6666666666666666,jaccard,case1,Heuristic
A000176,A000381,1,0.0196078431372549,jaccard,case1,Heuristic
A000108,A000194,1,0.5,jaccard,case1,Heuristic
A000063,A000177,1,0.04878048780487805,jaccard,case1,Heuristic
A000320,A000493,1,0.14,jaccard,case1,Heuristic
A000348,A000485,1,0.25,jaccard,case1,Heuristic
A000004,A000351,1,0.2,jaccard,case1,Heuristic
A000419,A000526,1,0.8,jaccard,case1,Heuristic
A000047,A000253,1,0.3125,jaccard,case1,Heuristic
A000426,A000558,1,0.14285714285714285,jaccard,case1,Heuristic
A000183,A000190,1,0.12195121951219512,jaccard,case1,Heuristic
A000096,A000256,1,0.03571428571428571,jaccard,case1,Heuristic
A000080,A000244,1,0.045454545454545456,jaccard,case1,Heuristic
A000472,A000477,1,0.0625,jaccard,case1,Heuristic
A000353,A000556,1,0.3333333333333333,jaccard,case1,Heuristic
A000230,A000503,1,0.25925925925925924,jaccard,case1,Heuristic
A000196,A000380,1,0.10714285714285714,jaccard,case1,Heuristic
A000255,A000412,1,0.08196721311475409,jaccard,case1,Heuristic
A000109,A000475,1,0.2857142857142857,jaccard,case1,Heuristic
A000052,A000074,1,0.75,jaccard,case1,Heuristic
A000192,A000351,1,0.05405405405405406,jaccard,case1,Heuristic
A000056,A000265,1,0.2916666666666667,jaccard,case1,Heuristic
A000463,A000556,1,0.2857142857142857,jaccard,case1,Heuristic
A000196,A000401,1,0.13043478260869565,jaccard,case1,Heuristic
A000332,A000453,1,0.36363636363636365,jaccard,case1,Heuristic
A000255,A000472,1,0.07692307692307693,jaccard,case1,Heuristic
A000274,A000347,1,0.06666666666666667,jaccard,case1,Heuristic
A000139,A000391,1,0.05660377358490566,jaccard,case1,Heuristic
A000189,A000308,1,0.15789473684210525,jaccard,case1,Heuristic
A000282,A000545,1,0.21428571428571427,jaccard,case1,Heuristic
A000493,A000515,1,0.13725490196078433,jaccard,case1,Heuristic
A000223,A000449,1,0.12,jaccard,case1,Heuristic
A000183,A000398,1,0.2,jaccard,case1,Heuristic
A000190,A000369,1,0.030303030303030304,jaccard,case1,Heuristic
A000067,A000074,1,0.1111111111111111,jaccard,case1,Heuristic
A000388,A000508,1,0.5,jaccard,case1,Heuristic
A000199,A000330,1,0.17857142857142858,jaccard,case1,Heuristic
A000191,A000249,1,0.20408163265306123,jaccard,case1,Heuristic
A000113,A000288,1,0.5555555555555556,jaccard,case1,Heuristic
A000109,A000333,1,0.07894736842105263,jaccard,case1,Heuristic
A000304,A000402,1,0.6923076923076923,jaccard,case1,Heuristic
A000121,A000520,1,0.8333333333333334,jaccard,case1,Heuristic
A000426,A000506,1,0.18604651162790697,jaccard,case1,Heuristic
A000232,A000406,1,0.9,jaccard,case1,Heuristic
A000204,A000280,1,0.8571428571428571,jaccard,case1,Heuristic
A000406,A000510,0,0.037037037037037035,jaccard,case1,Heuristic
A000528,A000200,0,0.0,jaccard,case1,Heuristic
A000412,A000009,0,0.0,jaccard,case1,Heuristic
A000295,A000288,0,0.0,jaccard,case1,Heuristic
A000239,A000164,0,0.0,jaccard,case1,Heuristic
A000436,A000063,0,0.0,jaccard,case1,Heuristic
A000162,A000485,0,0.0,jaccard,case1,Heuristic
A000335,A000202,0,0.0,jaccard,case1,Heuristic
A000089,A000401,0,0.0,jaccard,case1,Heuristic
A000481,A000234,0,0.07142857142857142,jaccard,case1,Heuristic
A000311,A000321,0,0.0,jaccard,case1,Heuristic
A000464,A000279,0,0.0,jaccard,case1,Heuristic
A000105,A000336,0,0.0,jaccard,case1,Heuristic
A000340,A000120,0,0.0,jaccard,case1,Heuristic
A000101,A000294,0,0.0,jaccard,case1,Heuristic
A000457,A000557,0,0.0,jaccard,case1,Heuristic
A000513,A000035,0,0.0,jaccard,case1,Heuristic
A000395,A000471,0,0.0,jaccard,case1,Heuristic
A000382,A000385,0,0.0,jaccard,case1,Heuristic
A000298,A000455,0,0.0,jaccard,case1,Heuristic
A000411,A000519,0,0.0,jaccard,case1,Heuristic
A000529,A000183,0,0.0,jaccard,case1,Heuristic
A000294,A000309,0,0.0,jaccard,case1,Heuristic
A000206,A000456,0,0.0,jaccard,case1,Heuristic
A000363,A000538,0,0.0,jaccard,case1,Heuristic
A000327,A000496,0,0.0,jaccard,case1,Heuristic
A000317,A000244,0,0.0,jaccard,case1,Heuristic
A000294,A000045,0,0.0,jaccard,case1,Heuristic
A000505,A000049,0,0.0,jaccard,case1,Heuristic
A000035,A000294,0,0.0,jaccard,case1,Heuristic
A000225,A000236,0,0.0,jaccard,case1,Heuristic
A000162,A000146,0,0.0,jaccard,case1,Heuristic
A000316,A000547,0,0.0,jaccard,case1,Heuristic
A000535,A000415,0,0.0,jaccard,case1,Heuristic
A000418,A000096,0,0.0,jaccard,case1,Heuristic
A000366,A000322,0,0.0,jaccard,case1,Heuristic
A000383,A000414,0,0.0,jaccard,case1,Heuristic
A000526,A000455,0,0.0,jaccard,case1,Heuristic
A000304,A000472,0,0.0,jaccard,case1,Heuristic
A000170,A000245,0,0.0,jaccard,case1,Heuristic
A000397,A000563,0,0.0,jaccard,case1,Heuristic
A000169,A000023,0,0.0,jaccard,case1,Heuristic
A000537,A000066,0,0.0,jaccard,case1,Heuristic
A000240,A000482,0,0.0,jaccard,case1,Heuristic
A000310,A000246,0,0.0,jaccard,case1,Heuristic
A000180,A000256,0,0.0,jaccard,case1,Heuristic
A000054,A000027,0,0.0,jaccard,case1,Heuristic
A000339,A000101,0,0.0,jaccard,case1,Heuristic
A000103,A000118,0,0.0,jaccard,case1,Heuristic
A000476,A000563,0,0.0,jaccard,case1,Heuristic
A000168,A000400,0,0.0,jaccard,case1,Heuristic
A000004,A000260,0,0.043478260869565216,jaccard,case1,Heuristic
A000240,A000111,0,0.0,jaccard,case1,Heuristic
A000101,A000269,0,0.0,jaccard,case1,Heuristic
A000162,A000223,0,0.0625,jaccard,case1,Heuristic
A000535,A000020,0,0.0,jaccard,case1,Heuristic
A000294,A000178,0,0.0,jaccard,case1,Heuristic
A000191,A000147,0,0.0,jaccard,case1,Heuristic
A000108,A000382,0,0.0,jaccard,case1,Heuristic
A000534,A000489,0,0.0,jaccard,case1,Heuristic
A000492,A000160,0,0.0,jaccard,case1,Heuristic
A000135,A000181,0,0.0,jaccard,case1,Heuristic
A000016,A000426,0,0.06666666666666667,jaccard,case1,Heuristic
A000420,A000379,0,0.0,jaccard,case1,Heuristic
A000429,A000152,0,0.0,jaccard,case1,Heuristic
A000053,A000320,0,0.0,jaccard,case1,Heuristic
A000231,A000061,0,0.0,jaccard,case1,Heuristic
A000295,A000407,0,0.0,jaccard,case1,Heuristic
A000172,A000303,0,0.0,jaccard,case1,Heuristic
A000390,A000284,0,0.0,jaccard,case1,Heuristic
A000535,A000088,0,0.0,jaccard,case1,Heuristic
A000542,A000497,0,0.0,jaccard,case1,Heuristic
A000411,A000413,0,0.0,jaccard,case1,Heuristic
A000351,A000079,0,0.038461538461538464,jaccard,case1,Heuristic
A000267,A000411,0,0.0,jaccard,case1,Heuristic
A000471,A000445,0,0.03333333333333333,jaccard,case1,Heuristic
A000209,A000121,0,0.0,jaccard,case1,Heuristic
A000260,A000279,0,0.0,jaccard,case1,Heuristic
A000517,A000034,0,0.0,jaccard,case1,Heuristic
A000401,A000049,0,0.0,jaccard,case1,Heuristic
A000166,A000369,0,0.0,jaccard,case1,Heuristic
A000195,A000018,0,0.0,jaccard,case1,Heuristic
A000442,A000327,0,0.029411764705882353,jaccard,case1,Heuristic
A000487,A000042,0,0.0,jaccard,case1,Heuristic
A000149,A000215,0,0.0,jaccard,case1,Heuristic
A000203,A000441,0,0.0,jaccard,case1,Heuristic
A000056,A000488,0,0.0,jaccard,case1,Heuristic
A000189,A000101,0,0.034482758620689655,jaccard,case1,Heuristic
A000526,A000153,0,0.0,jaccard,case1,Heuristic
A000436,A000282,0,0.0,jaccard,case1,Heuristic
A000116,A000038,0,0.0,jaccard,case1,Heuristic
A000438,A000385,0,0.08,jaccard,case1,Heuristic
A000446,A000287,0,0.0,jaccard,case1,Heuristic
A000538,A000005,0,0.0,jaccard,case1,Heuristic
A000041,A000516,0,0.0,jaccard,case1,Heuristic
A000569,A000066,0,0.0,jaccard,case1,Heuristic
A000340,A000352,0,0.0,jaccard,case1,Heuristic
A000499,A000135,0,0.0,jaccard,case1,Heuristic
A000548,A000244,0,0.0,jaccard,case1,Heuristic
A000376,A000489,0,0.0,jaccard,case1,Heuristic
A000460,A000560,0,0.0,jaccard,case1,Heuristic
A000398,A000025,0,0.0625,jaccard,case1,Heuristic
A000378,A000556,0,0.016666666666666666,jaccard,case1,Heuristic
A000454,A000465,0,0.0,jaccard,case1,Heuristic
A000367,A000148,0,0.07142857142857142,jaccard,case1,Heuristic
A000481,A000014,0,0.0,jaccard,case1,Heuristic
A000393,A000357,0,0.0,jaccard,case1,Heuristic
A000502,A000500,0,0.0,jaccard,case1,Heuristic
A000462,A000027,0,0.06666666666666667,jaccard,case1,Heuristic
A000507,A000092,0,0.043478260869565216,jaccard,case1,Heuristic
A000038,A000248,0,0.0,jaccard,case1,Heuristic
A000456,A000351,0,0.0,jaccard,case1,Heuristic
A000215,A000196,0,0.0,jaccard,case1,Heuristic
A000341,A000136,0,0.0,jaccard,case1,Heuristic
A000482,A000347,0,0.0,jaccard,case1,Heuristic
A000140,A000226,0,0.0,jaccard,case1,Heuristic
A000420,A000517,0,0.0,jaccard,case1,Heuristic
A000317,A000523,0,0.0,jaccard,case1,Heuristic
A000406,A000075,0,0.0,jaccard,case1,Heuristic
A000180,A000377,0,0.0,jaccard,case1,Heuristic
A000036,A000167,0,0.0,jaccard,case1,Heuristic
A000363,A000530,0,0.0,jaccard,case1,Heuristic
A000191,A000375,0,0.0,jaccard,case1,Heuristic
A000373,A000134,0,0.1111111111111111,jaccard,case1,Heuristic
A000446,A000270,0,0.0,jaccard,case1,Heuristic
A000025,A000430,0,0.041666666666666664,jaccard,case1,Heuristic
A000222,A000174,0,0.0,jaccard,case1,Heuristic
A000396,A000433,0,0.16666666666666666,jaccard,case1,Heuristic
A000361,A000463,0,0.0,jaccard,case1,Heuristic
A000323,A000014,0,0.0,jaccard,case1,Heuristic
A000396,A000404,0,0.0,jaccard,case1,Heuristic
A000395,A000434,0,0.0,jaccard,case1,Heuristic
A000454,A000094,0,0.0,jaccard,case1,Heuristic
A000512,A000149,0,0.0,jaccard,case1,Heuristic
A000534,A000365,0,0.0,jaccard,case1,Heuristic
A000237,A000332,0,0.0,jaccard,case1,Heuristic
A000052,A000140,0,0.0,jaccard,case1,Heuristic
