u,v,label,score,model,case,group
A000102,A000336,0,0.021590903977267945,LR(handcrafted),case2,ML(handcrafted)
A000047,A000492,0,0.6316533041396607,LR(handcrafted),case2,ML(handcrafted)
A000484,A000538,0,0.027850923948913836,LR(handcrafted),case2,ML(handcrafted)
A000175,A000334,0,0.017089238161691556,LR(handcrafted),case2,ML(handcrafted)
A000042,A000503,0,0.022975348843261873,LR(handcrafted),case2,ML(handcrafted)
A000323,A000497,0,0.029176794944181142,LR(handcrafted),case2,ML(handcrafted)
A000136,A000537,0,0.3079156992826633,LR(handcrafted),case2,ML(handcrafted)
A000283,A000425,0,0.1579448182613587,LR(handcrafted),case2,ML(handcrafted)
A000134,A000321,0,0.08136801499568479,LR(handcrafted),case2,ML(handcrafted)
A000308,A000448,0,0.03700104855341844,LR(handcrafted),case2,ML(handcrafted)
A000036,A000298,0,0.024606732593522657,LR(handcrafted),case2,ML(handcrafted)
A000086,A000544,0,0.022478213901284558,LR(handcrafted),case2,ML(handcrafted)
A000234,A000291,0,0.023430629789072385,LR(handcrafted),case2,ML(handcrafted)
A000074,A000463,0,0.02919408740409659,LR(handcrafted),case2,ML(handcrafted)
A000212,A000426,0,0.17357604382958972,LR(handcrafted),case2,ML(handcrafted)
A000241,A000297,0,0.022492356059513365,LR(handcrafted),case2,ML(handcrafted)
A000305,A000395,0,0.033258282121331376,LR(handcrafted),case2,ML(handcrafted)
A000407,A000451,0,0.01708917502405353,LR(handcrafted),case2,ML(handcrafted)
A000083,A000472,0,0.17649466041726394,LR(handcrafted),case2,ML(handcrafted)
A000354,A000456,0,0.03745679528371909,LR(handcrafted),case2,ML(handcrafted)
A000123,A000506,0,0.03405590608370593,LR(handcrafted),case2,ML(handcrafted)
A000010,A000320,0,0.031403695786604555,LR(handcrafted),case2,ML(handcrafted)
A000373,A000439,0,0.11336263297738525,LR(handcrafted),case2,ML(handcrafted)
A000229,A000366,0,0.026573058670323824,LR(handcrafted),case2,ML(handcrafted)
A000361,A000434,0,0.03830542426549117,LR(handcrafted),case2,ML(handcrafted)
A000167,A000230,0,0.03508183288253795,LR(handcrafted),case2,ML(handcrafted)
A000446,A000499,0,0.1792681230209154,LR(handcrafted),case2,ML(handcrafted)
A000203,A000205,0,0.02496576549780413,LR(handcrafted),case2,ML(handcrafted)
A000376,A000545,0,0.01966450141553025,LR(handcrafted),case2,ML(handcrafted)
A000116,A000266,0,0.0264803554407021,LR(handcrafted),case2,ML(handcrafted)
A000099,A000409,0,0.08185397942616428,LR(handcrafted),case2,ML(handcrafted)
A000011,A000078,0,0.03302121639904824,LR(handcrafted),case2,ML(handcrafted)
A000107,A000355,0,0.0194736834710246,LR(handcrafted),case2,ML(handcrafted)
A000047,A000341,0,0.03460472558900215,LR(handcrafted),case2,ML(handcrafted)
A000254,A000297,0,0.02758029562633248,LR(handcrafted),case2,ML(handcrafted)
A000123,A000230,0,0.1751986566352897,LR(handcrafted),case2,ML(handcrafted)
A000285,A000365,0,0.0005729728653806968,LR(handcrafted),case2,ML(handcrafted)
A000187,A000214,0,0.024407066538567765,LR(handcrafted),case2,ML(handcrafted)
A000125,A000439,0,0.04131263789129635,LR(handcrafted),case2,ML(handcrafted)
A000028,A000050,0,0.021443361171794732,LR(handcrafted),case2,ML(handcrafted)
A000104,A000384,0,0.01910738506970976,LR(handcrafted),case2,ML(handcrafted)
A000053,A000169,0,0.025660511875741174,LR(handcrafted),case2,ML(handcrafted)
A000116,A000549,0,0.01819267937517752,LR(handcrafted),case2,ML(handcrafted)
A000079,A000228,0,0.01910731462080227,LR(handcrafted),case2,ML(handcrafted)
A000073,A000239,0,0.01910731462080227,LR(handcrafted),case2,ML(handcrafted)
A000181,A000506,0,0.48673127001530786,LR(handcrafted),case2,ML(handcrafted)
A000218,A000279,0,0.020626069653176735,LR(handcrafted),case2,ML(handcrafted)
A000225,A000368,0,0.017497797824810372,LR(handcrafted),case2,ML(handcrafted)
A000148,A000162,0,0.24989419472779825,LR(handcrafted),case2,ML(handcrafted)
A000450,A000486,0,0.0008234497851627065,LR(handcrafted),case2,ML(handcrafted)
A000136,A000293,0,0.030997886393281247,LR(handcrafted),case2,ML(handcrafted)
A000123,A000501,0,0.022421199528732068,LR(handcrafted),case2,ML(handcrafted)
A000010,A000293,0,0.051060210842851575,LR(handcrafted),case2,ML(handcrafted)
A000045,A000331,0,0.015575153151872832,LR(handcrafted),case2,ML(handcrafted)
A000196,A000365,0,0.0008925487725114116,LR(handcrafted),case2,ML(handcrafted)
A000249,A000504,0,0.09444271277923028,LR(handcrafted),case2,ML(handcrafted)
A000068,A000509,0,0.023075936002250913,LR(handcrafted),case2,ML(handcrafted)
A000166,A000450,0,0.01966450141553025,LR(handcrafted),case2,ML(handcrafted)
A000359,A000552,0,0.021374236001370273,LR(handcrafted),case2,ML(handcrafted)
A000029,A000115,0,0.019611231603534132,LR(handcrafted),case2,ML(handcrafted)
A000207,A000374,0,0.01910717372375135,LR(handcrafted),case2,ML(handcrafted)
A000114,A000253,0,0.027305464623149867,LR(handcrafted),case2,ML(handcrafted)
A000319,A000377,0,0.017504528079647034,LR(handcrafted),case2,ML(handcrafted)
A000546,A000568,0,0.12501748372813626,LR(handcrafted),case2,ML(handcrafted)
A000082,A000180,0,0.022975348843261873,LR(handcrafted),case2,ML(handcrafted)
A000024,A000227,0,0.022421199528732068,LR(handcrafted),case2,ML(handcrafted)
A000275,A000515,0,0.022966421030786548,LR(handcrafted),case2,ML(handcrafted)
A000350,A000439,0,0.03517156673240197,LR(handcrafted),case2,ML(handcrafted)
A000054,A000194,0,0.02194173885447278,LR(handcrafted),case2,ML(handcrafted)
A000072,A000244,0,0.022304979623558013,LR(handcrafted),case2,ML(handcrafted)
A000124,A000527,0,0.03896622136745557,LR(handcrafted),case2,ML(handcrafted)
A000434,A000460,0,0.04053839663921547,LR(handcrafted),case2,ML(handcrafted)
A000200,A000482,0,0.03735270053242079,LR(handcrafted),case2,ML(handcrafted)
A000142,A000374,0,0.03197389492489999,LR(handcrafted),case2,ML(handcrafted)
A000009,A000128,0,0.029504359412414225,LR(handcrafted),case2,ML(handcrafted)
A000043,A000390,0,0.033258282121331376,LR(handcrafted),case2,ML(handcrafted)
A000115,A000398,0,0.11713489822143061,LR(handcrafted),case2,ML(handcrafted)
A000528,A000545,0,0.02821466174915914,LR(handcrafted),case2,ML(handcrafted)
A000014,A000451,0,0.02044356253469486,LR(handcrafted),case2,ML(handcrafted)
A000123,A000240,0,0.016785790946167205,LR(handcrafted),case2,ML(handcrafted)
A000037,A000473,0,0.01962481735234295,LR(handcrafted),case2,ML(handcrafted)
A000348,A000410,0,0.03197389492489999,LR(handcrafted),case2,ML(handcrafted)
A000318,A000475,0,0.022966336686754168,LR(handcrafted),case2,ML(handcrafted)
A000379,A000535,0,0.02472019088938375,LR(handcrafted),case2,ML(handcrafted)
A000093,A000297,0,0.043001467003288704,LR(handcrafted),case2,ML(handcrafted)
A000112,A000172,0,0.020357267389632092,LR(handcrafted),case2,ML(handcrafted)
A000081,A000259,0,0.22336779844027055,LR(handcrafted),case2,ML(handcrafted)
A000514,A000519,0,0.021199505409504743,LR(handcrafted),case2,ML(handcrafted)
A000072,A000502,0,0.021449823420112188,LR(handcrafted),case2,ML(handcrafted)
A000109,A000322,0,0.03040731195668507,LR(handcrafted),case2,ML(handcrafted)
A000231,A000517,0,0.0200749391477896,LR(handcrafted),case2,ML(handcrafted)
A000241,A000426,0,0.033263873125719434,LR(handcrafted),case2,ML(handcrafted)
A000278,A000407,0,0.01851082482622617,LR(handcrafted),case2,ML(handcrafted)
A000234,A000377,0,0.02628773400625706,LR(handcrafted),case2,ML(handcrafted)
A000140,A000280,0,0.021536444477163377,LR(handcrafted),case2,ML(handcrafted)
A000289,A000329,0,0.026480452340222956,LR(handcrafted),case2,ML(handcrafted)
A000106,A000462,0,0.025934232612403105,LR(handcrafted),case2,ML(handcrafted)
A000123,A000434,0,0.0892694598272949,LR(handcrafted),case2,ML(handcrafted)
A000281,A000535,0,0.04398369311240687,LR(handcrafted),case2,ML(handcrafted)
A000174,A000390,0,0.024168701342201726,LR(handcrafted),case2,ML(handcrafted)
A000169,A000467,0,0.027128698567196657,LR(handcrafted),case2,ML(handcrafted)
A000255,A000412,0,0.9671182859567341,LR(handcrafted),case2,ML(handcrafted)
A000370,A000474,0,0.027200706201727758,LR(handcrafted),case2,ML(handcrafted)
A000073,A000261,0,0.020590783684216536,LR(handcrafted),case2,ML(handcrafted)
A000090,A000333,0,0.021503582423044433,LR(handcrafted),case2,ML(handcrafted)
A000062,A000065,0,0.016049097553188094,LR(handcrafted),case2,ML(handcrafted)
A000316,A000432,0,0.023297583368552054,LR(handcrafted),case2,ML(handcrafted)
A000225,A000383,0,0.986597799892886,LR(handcrafted),case2,ML(handcrafted)
A000134,A000471,0,0.02196053183336582,LR(handcrafted),case2,ML(handcrafted)
A000063,A000176,0,0.029914982131677485,LR(handcrafted),case2,ML(handcrafted)
A000143,A000497,0,0.07707169299327103,LR(handcrafted),case2,ML(handcrafted)
A000335,A000396,0,0.03585099181764205,LR(handcrafted),case2,ML(handcrafted)
A000203,A000272,0,0.19077435561277464,LR(handcrafted),case2,ML(handcrafted)
A000085,A000248,0,0.021199427413662153,LR(handcrafted),case2,ML(handcrafted)
A000045,A000129,0,0.11122621520956884,LR(handcrafted),case2,ML(handcrafted)
A000413,A000543,0,0.028497824263766788,LR(handcrafted),case2,ML(handcrafted)
A000233,A000248,0,0.02307433712470021,LR(handcrafted),case2,ML(handcrafted)
A000002,A000557,0,0.024507982072718912,LR(handcrafted),case2,ML(handcrafted)
A000035,A000354,0,0.19811351221055293,LR(handcrafted),case2,ML(handcrafted)
A000236,A000357,0,0.0231018425967182,LR(handcrafted),case2,ML(handcrafted)
A000079,A000526,0,0.021199427413662153,LR(handcrafted),case2,ML(handcrafted)
A000111,A000144,0,0.023430715797333135,LR(handcrafted),case2,ML(handcrafted)
A000428,A000446,0,0.04587340701003267,LR(handcrafted),case2,ML(handcrafted)
A000079,A000169,0,0.021374236001370273,LR(handcrafted),case2,ML(handcrafted)
A000203,A000436,0,0.027517241801383176,LR(handcrafted),case2,ML(handcrafted)
A000136,A000255,0,0.4269606667933622,LR(handcrafted),case2,ML(handcrafted)
A000099,A000454,0,0.026315564068855355,LR(handcrafted),case2,ML(handcrafted)
A000313,A000568,0,0.018918211788257613,LR(handcrafted),case2,ML(handcrafted)
A000049,A000235,0,0.026206735839235096,LR(handcrafted),case2,ML(handcrafted)
A000297,A000352,0,0.020724661870825053,LR(handcrafted),case2,ML(handcrafted)
A000177,A000508,0,0.05773983740548333,LR(handcrafted),case2,ML(handcrafted)
A000039,A000073,0,0.019233290771461884,LR(handcrafted),case2,ML(handcrafted)
A000028,A000120,0,0.017089238161691556,LR(handcrafted),case2,ML(handcrafted)
A000023,A000164,0,0.022492356059513365,LR(handcrafted),case2,ML(handcrafted)
A000325,A000474,0,0.04159117317606856,LR(handcrafted),case2,ML(handcrafted)
A000055,A000270,0,0.2196019592241466,LR(handcrafted),case2,ML(handcrafted)
A000140,A000399,0,0.3523016429888283,LR(handcrafted),case2,ML(handcrafted)
A000193,A000296,0,0.02307442185599776,LR(handcrafted),case2,ML(handcrafted)
A000276,A000365,0,0.0005965354426393173,LR(handcrafted),case2,ML(handcrafted)
A000090,A000302,0,0.037352565374726504,LR(handcrafted),case2,ML(handcrafted)
A000133,A000282,0,0.0194736834710246,LR(handcrafted),case2,ML(handcrafted)
A000283,A000363,0,0.026858657527898296,LR(handcrafted),case2,ML(handcrafted)
A000395,A000487,0,0.029954557377556396,LR(handcrafted),case2,ML(handcrafted)
A000332,A000364,0,0.03071592176140725,LR(handcrafted),case2,ML(handcrafted)
A000018,A000155,0,0.021199427413662153,LR(handcrafted),case2,ML(handcrafted)
A000123,A000393,0,0.019642482233029133,LR(handcrafted),case2,ML(handcrafted)
A000024,A000244,0,0.033258402975980504,LR(handcrafted),case2,ML(handcrafted)
A000217,A000285,0,0.023430715797333135,LR(handcrafted),case2,ML(handcrafted)
A000286,A000468,0,0.02274817447425877,LR(handcrafted),case2,ML(handcrafted)
A000375,A000493,0,0.06416435905266071,LR(handcrafted),case2,ML(handcrafted)
A000249,A000282,0,0.08299534040477632,LR(handcrafted),case2,ML(handcrafted)
A000103,A000464,0,0.023218549592505557,LR(handcrafted),case2,ML(handcrafted)
A000053,A000531,0,0.026573155899813877,LR(handcrafted),case2,ML(handcrafted)
A000156,A000412,0,0.08062044432347772,LR(handcrafted),case2,ML(handcrafted)
A000352,A000409,0,0.025464103450214715,LR(handcrafted),case2,ML(handcrafted)
A000294,A000427,0,0.020626069653176735,LR(handcrafted),case2,ML(handcrafted)
A000087,A000450,0,0.01892491170105603,LR(handcrafted),case2,ML(handcrafted)
A000083,A000336,0,0.023430629789072385,LR(handcrafted),case2,ML(handcrafted)
A000212,A000543,0,0.01947375524392092,LR(handcrafted),case2,ML(handcrafted)
A000107,A000301,0,0.020185794239157537,LR(handcrafted),case2,ML(handcrafted)
A000122,A000240,0,0.030206455400965438,LR(handcrafted),case2,ML(handcrafted)
A000178,A000320,0,0.12154128954360702,LR(handcrafted),case2,ML(handcrafted)
A000187,A000503,0,0.019754063944237628,LR(handcrafted),case2,ML(handcrafted)
A000122,A000546,0,0.04097997185352806,LR(handcrafted),case2,ML(handcrafted)
A000147,A000273,0,0.028971542549403692,LR(handcrafted),case2,ML(handcrafted)
A000065,A000384,0,0.026786397499766947,LR(handcrafted),case2,ML(handcrafted)
A000255,A000337,0,0.09397950816675867,LR(handcrafted),case2,ML(handcrafted)
A000074,A000297,0,0.02072458558500564,LR(handcrafted),case2,ML(handcrafted)
A000051,A000098,0,0.019754136729695178,LR(handcrafted),case2,ML(handcrafted)
A000120,A000312,0,0.02732239464829591,LR(handcrafted),case2,ML(handcrafted)
A000080,A000502,0,0.040538542839172124,LR(handcrafted),case2,ML(handcrafted)
A000092,A000204,0,0.020097593664252133,LR(handcrafted),case2,ML(handcrafted)
A000004,A000486,0,0.0009674405199317894,LR(handcrafted),case2,ML(handcrafted)
A000242,A000386,0,0.020357342351484824,LR(handcrafted),case2,ML(handcrafted)
A000108,A000409,0,0.022478379086862225,LR(handcrafted),case2,ML(handcrafted)
A000142,A000506,0,0.06434488430381594,LR(handcrafted),case2,ML(handcrafted)
A000174,A000189,0,0.03446253766883663,LR(handcrafted),case2,ML(handcrafted)
A000364,A000486,0,0.0005503404747945222,LR(handcrafted),case2,ML(handcrafted)
A000070,A000159,0,0.033904211173690996,LR(handcrafted),case2,ML(handcrafted)
A000372,A000459,0,0.01819267937517752,LR(handcrafted),case2,ML(handcrafted)
A000159,A000396,0,0.037352565374726504,LR(handcrafted),case2,ML(handcrafted)
A000065,A000512,0,0.026786397499766947,LR(handcrafted),case2,ML(handcrafted)
A000080,A000185,0,0.03601191396353822,LR(handcrafted),case2,ML(handcrafted)
A000132,A000203,0,0.34119547293107694,LR(handcrafted),case2,ML(handcrafted)
A000109,A000361,0,0.03244035394969469,LR(handcrafted),case2,ML(handcrafted)
A000165,A000533,0,0.024407156041514548,LR(handcrafted),case2,ML(handcrafted)
A000137,A000205,0,0.034145832007536674,LR(handcrafted),case2,ML(handcrafted)
A000087,A000290,0,0.02154081987132004,LR(handcrafted),case2,ML(handcrafted)
A000004,A000357,0,0.025623266917063854,LR(handcrafted),case2,ML(handcrafted)
A000070,A000353,0,0.19067564299274375,LR(handcrafted),case2,ML(handcrafted)
A000232,A000397,0,0.019611087064898843,LR(handcrafted),case2,ML(handcrafted)
A000164,A000507,0,0.14392375977306665,LR(handcrafted),case2,ML(handcrafted)
A000350,A000487,0,0.1034375691077487,LR(handcrafted),case2,ML(handcrafted)
A000027,A000238,0,0.3609746760210783,LR(handcrafted),case2,ML(handcrafted)
A000040,A000430,0,0.11833587936190007,LR(handcrafted),case2,ML(handcrafted)
A000212,A000450,0,0.5581093166128582,LR(handcrafted),case2,ML(handcrafted)
A000017,A000424,0,0.029194193936177913,LR(handcrafted),case2,ML(handcrafted)
A000032,A000418,0,0.019624889671115003,LR(handcrafted),case2,ML(handcrafted)
A000254,A000347,0,0.022484654992242142,LR(handcrafted),case2,ML(handcrafted)
A000243,A000327,0,0.02872447212073095,LR(handcrafted),case2,ML(handcrafted)
A000227,A000380,0,0.02623500803857571,LR(handcrafted),case2,ML(handcrafted)
A000281,A000459,0,0.17753924771146032,LR(handcrafted),case2,ML(handcrafted)
A000282,A000369,0,0.20084759028942556,LR(handcrafted),case2,ML(handcrafted)
A000170,A000560,0,0.11927061404355895,LR(handcrafted),case2,ML(handcrafted)
A000166,A000203,0,0.024720372133921743,LR(handcrafted),case2,ML(handcrafted)
A000339,A000490,0,0.0200749391477896,LR(handcrafted),case2,ML(handcrafted)
A000203,A000268,0,0.18582963623978957,LR(handcrafted),case2,ML(handcrafted)
A000290,A000432,0,0.017098593785044296,LR(handcrafted),case2,ML(handcrafted)
A000296,A000365,0,0.0006210663904263306,LR(handcrafted),case2,ML(handcrafted)
A000145,A000417,0,0.022304979623558013,LR(handcrafted),case2,ML(handcrafted)
A000468,A000519,0,0.02079308916287274,LR(handcrafted),case2,ML(handcrafted)
A000320,A000455,0,0.03690772528948629,LR(handcrafted),case2,ML(handcrafted)
A000107,A000491,0,0.02687582131974815,LR(handcrafted),case2,ML(handcrafted)
A000340,A000568,0,0.02558274933332922,LR(handcrafted),case2,ML(handcrafted)
A000194,A000522,0,0.020590707880830263,LR(handcrafted),case2,ML(handcrafted)
A000135,A000260,0,0.023102012256846226,LR(handcrafted),case2,ML(handcrafted)
A000079,A000333,0,0.03865443777543152,LR(handcrafted),case2,ML(handcrafted)
A000006,A000159,0,0.017531040173098873,LR(handcrafted),case2,ML(handcrafted)
A000070,A000286,0,0.022305769464860223,LR(handcrafted),case2,ML(handcrafted)
A000122,A000563,0,0.02072458558500564,LR(handcrafted),case2,ML(handcrafted)
A000062,A000257,0,0.01984870546295114,LR(handcrafted),case2,ML(handcrafted)
A000022,A000503,0,0.282740630873754,LR(handcrafted),case2,ML(handcrafted)
A000397,A000486,0,0.0007008751330611499,LR(handcrafted),case2,ML(handcrafted)
A000150,A000481,0,0.02546419672823759,LR(handcrafted),case2,ML(handcrafted)
A000142,A000391,0,0.1425754467160202,LR(handcrafted),case2,ML(handcrafted)
A000222,A000231,0,0.0209299426121638,LR(handcrafted),case2,ML(handcrafted)
A000331,A000564,0,0.15655289893092392,LR(handcrafted),case2,ML(handcrafted)
A000265,A000295,0,0.0311529108686275,LR(handcrafted),case2,ML(handcrafted)
A000034,A000152,0,0.02613954961952581,LR(handcrafted),case2,ML(handcrafted)
A000105,A000466,0,0.04478320202393893,LR(handcrafted),case2,ML(handcrafted)
A000243,A000444,0,0.017908312200043495,LR(handcrafted),case2,ML(handcrafted)
A000123,A000179,0,0.5682637975047112,LR(handcrafted),case2,ML(handcrafted)
A000082,A000097,0,0.02072458558500564,LR(handcrafted),case2,ML(handcrafted)
A000074,A000430,0,0.033451685203344385,LR(handcrafted),case2,ML(handcrafted)
A000124,A000347,0,0.15393214196649052,LR(handcrafted),case2,ML(handcrafted)
A000348,A000529,0,0.0223205624107336,LR(handcrafted),case2,ML(handcrafted)
A000113,A000469,0,0.026480452340222956,LR(handcrafted),case2,ML(handcrafted)
A000379,A000436,0,0.020443411989534414,LR(handcrafted),case2,ML(handcrafted)
A000250,A000304,0,0.111139019769287,LR(handcrafted),case2,ML(handcrafted)
A000192,A000291,0,0.03968752808700771,LR(handcrafted),case2,ML(handcrafted)
A000140,A000268,0,0.029504467042298567,LR(handcrafted),case2,ML(handcrafted)
A000474,A000519,0,0.05320138156757553,LR(handcrafted),case2,ML(handcrafted)
A000110,A000251,0,0.03968738482923505,LR(handcrafted),case2,ML(handcrafted)
A000171,A000453,0,0.018918281553387824,LR(handcrafted),case2,ML(handcrafted)
A000262,A000346,0,0.0250219539214273,LR(handcrafted),case2,ML(handcrafted)
A000217,A000282,0,0.020318733606834206,LR(handcrafted),case2,ML(handcrafted)
A000523,A000541,0,0.02211751345655404,LR(handcrafted),case2,ML(handcrafted)
A000161,A000357,0,0.023102012256846226,LR(handcrafted),case2,ML(handcrafted)
A000045,A000495,0,0.02787505781086027,LR(handcrafted),case2,ML(handcrafted)
A000177,A000500,0,0.36172109161104093,LR(handcrafted),case2,ML(handcrafted)
A000337,A000370,0,0.03233417979976587,LR(handcrafted),case2,ML(handcrafted)
A000189,A000528,0,0.04300162168808035,LR(handcrafted),case2,ML(handcrafted)
A000041,A000061,0,0.022492356059513365,LR(handcrafted),case2,ML(handcrafted)
A000043,A000184,0,0.031153024319270972,LR(handcrafted),case2,ML(handcrafted)
A000257,A000523,0,0.14661374853980386,LR(handcrafted),case2,ML(handcrafted)
A000131,A000489,0,0.034606431604041574,LR(handcrafted),case2,ML(handcrafted)
A000243,A000308,0,0.027128599361660802,LR(handcrafted),case2,ML(handcrafted)
A000418,A000451,0,0.02302957394604639,LR(handcrafted),case2,ML(handcrafted)
A000246,A000269,0,0.022748090913074073,LR(handcrafted),case2,ML(handcrafted)
A000061,A000169,0,0.02726727141371908,LR(handcrafted),case2,ML(handcrafted)
A000312,A000384,0,0.02168726081710396,LR(handcrafted),case2,ML(handcrafted)
A000097,A000242,0,0.022975433219613164,LR(handcrafted),case2,ML(handcrafted)
A000081,A000120,0,0.02919408740409659,LR(handcrafted),case2,ML(handcrafted)
A000303,A000502,0,0.0279943296579952,LR(handcrafted),case2,ML(handcrafted)
A000308,A000351,0,0.01729729833521225,LR(handcrafted),case2,ML(handcrafted)
A000509,A000525,0,0.027907799384630092,LR(handcrafted),case2,ML(handcrafted)
A000395,A000506,0,0.208338163099012,LR(handcrafted),case2,ML(handcrafted)
A000058,A000444,0,0.023297583368552054,LR(handcrafted),case2,ML(handcrafted)
A000028,A000443,0,0.018555449457828926,LR(handcrafted),case2,ML(handcrafted)
A000441,A000454,0,0.023925719390543804,LR(handcrafted),case2,ML(handcrafted)
A000136,A000525,0,0.08548661028886394,LR(handcrafted),case2,ML(handcrafted)
A000352,A000403,0,0.03460655718225714,LR(handcrafted),case2,ML(handcrafted)
A000333,A000364,0,0.05761917139166045,LR(handcrafted),case2,ML(handcrafted)
A000283,A000419,0,0.02347422476432551,LR(handcrafted),case2,ML(handcrafted)
A000156,A000295,0,0.033779392975843224,LR(handcrafted),case2,ML(handcrafted)
A000008,A000296,0,0.021199505409504743,LR(handcrafted),case2,ML(handcrafted)
A000003,A000407,0,0.3556117364218477,LR(handcrafted),case2,ML(handcrafted)
A000076,A000152,0,0.02009751963924995,LR(handcrafted),case2,ML(handcrafted)
A000232,A000317,0,0.027580194816191284,LR(handcrafted),case2,ML(handcrafted)
A000029,A000460,0,0.025767930267816958,LR(handcrafted),case2,ML(handcrafted)
A000296,A000452,0,0.0209298655868722,LR(handcrafted),case2,ML(handcrafted)
A000157,A000274,0,0.5548284259031224,LR(handcrafted),case2,ML(handcrafted)
A000128,A000339,0,0.031688031500967724,LR(handcrafted),case2,ML(handcrafted)
A000048,A000295,0,0.05247964940477062,LR(handcrafted),case2,ML(handcrafted)
A000205,A000387,0,0.6427238603834899,LR(handcrafted),case2,ML(handcrafted)
A000475,A000540,0,0.025623266917063854,LR(handcrafted),case2,ML(handcrafted)
A000039,A000160,0,0.02542313551397847,LR(handcrafted),case2,ML(handcrafted)
A000169,A000470,0,0.030716033671105442,LR(handcrafted),case2,ML(handcrafted)
A000033,A000100,0,0.026858854019544916,LR(handcrafted),case2,ML(handcrafted)
A000092,A000266,0,0.026480452340222956,LR(handcrafted),case2,ML(handcrafted)
A000049,A000150,0,0.022159338787357038,LR(handcrafted),case2,ML(handcrafted)
A000166,A000440,0,0.02153564351457768,LR(handcrafted),case2,ML(handcrafted)
A000071,A000098,0,0.021536286061025787,LR(handcrafted),case2,ML(handcrafted)
A000245,A000409,0,0.028834712797997458,LR(handcrafted),case2,ML(handcrafted)
A000473,A000512,0,0.01910731462080227,LR(handcrafted),case2,ML(handcrafted)
A000211,A000456,0,0.028362205168923512,LR(handcrafted),case2,ML(handcrafted)
A000410,A000506,0,0.2438168612892263,LR(handcrafted),case2,ML(handcrafted)
A000471,A000561,0,0.01819261223623881,LR(handcrafted),case2,ML(handcrafted)
A000009,A000235,0,0.023102012256846226,LR(handcrafted),case2,ML(handcrafted)
A000114,A000167,0,0.024042054008060323,LR(handcrafted),case2,ML(handcrafted)
A000029,A000098,0,0.022484654992242142,LR(handcrafted),case2,ML(handcrafted)
A000261,A000293,0,0.024071623223717694,LR(handcrafted),case2,ML(handcrafted)
A000120,A000388,0,0.023951141576973724,LR(handcrafted),case2,ML(handcrafted)
A000171,A000285,0,0.023430715797333135,LR(handcrafted),case2,ML(handcrafted)
A000505,A000516,0,0.025038929186285273,LR(handcrafted),case2,ML(handcrafted)
A000294,A000445,0,0.03168856214005003,LR(handcrafted),case2,ML(handcrafted)
A000169,A000366,0,0.017423757861584368,LR(handcrafted),case2,ML(handcrafted)
A000528,A000535,0,0.021449823420112188,LR(handcrafted),case2,ML(handcrafted)
A000288,A000559,0,0.020923389694581913,LR(handcrafted),case2,ML(handcrafted)
A000137,A000462,0,0.017089238161691556,LR(handcrafted),case2,ML(handcrafted)
A000425,A000491,0,0.041955621129288356,LR(handcrafted),case2,ML(handcrafted)
A000081,A000267,0,0.024606732593522657,LR(handcrafted),case2,ML(handcrafted)
A000419,A000450,0,0.023564102951797162,LR(handcrafted),case2,ML(handcrafted)
A000225,A000462,0,0.02044356253469486,LR(handcrafted),case2,ML(handcrafted)
A000537,A000568,0,0.020626069653176735,LR(handcrafted),case2,ML(handcrafted)
A000014,A000110,0,0.025792417733583758,LR(handcrafted),case2,ML(handcrafted)
A000369,A000568,0,0.023474310928766385,LR(handcrafted),case2,ML(handcrafted)
A000182,A000192,0,0.02724708450453275,LR(handcrafted),case2,ML(handcrafted)
A000306,A000498,0,0.02542322864584591,LR(handcrafted),case2,ML(handcrafted)
A000113,A000319,0,0.020443487261978952,LR(handcrafted),case2,ML(handcrafted)
A000413,A000516,0,0.02132034427321917,LR(handcrafted),case2,ML(handcrafted)
A000251,A000388,0,0.023777350395164078,LR(handcrafted),case2,ML(handcrafted)
A000090,A000348,0,0.016289075649805473,LR(handcrafted),case2,ML(handcrafted)
A000197,A000205,0,0.08513053538785775,LR(handcrafted),case2,ML(handcrafted)
A000270,A000302,0,0.0200749391477896,LR(handcrafted),case2,ML(handcrafted)
A000226,A000338,0,0.022748007352189174,LR(handcrafted),case2,ML(handcrafted)
A000101,A000104,0,0.020097593664252133,LR(handcrafted),case2,ML(handcrafted)
A000413,A000529,0,0.01582181669270987,LR(handcrafted),case2,ML(handcrafted)
A000235,A000522,0,0.0193553221511527,LR(handcrafted),case2,ML(handcrafted)
A000439,A000483,0,0.022199783359583416,LR(handcrafted),case2,ML(handcrafted)
A000097,A000316,0,0.022199783359583416,LR(handcrafted),case2,ML(handcrafted)
A000001,A000347,0,0.021536444477163377,LR(handcrafted),case2,ML(handcrafted)
A000124,A000282,0,0.0323264184687606,LR(handcrafted),case2,ML(handcrafted)
A000170,A000508,0,0.07072115663801015,LR(handcrafted),case2,ML(handcrafted)
A000113,A000524,0,0.02307442185599776,LR(handcrafted),case2,ML(handcrafted)
A000092,A000100,0,0.024720372133921743,LR(handcrafted),case2,ML(handcrafted)
A000117,A000164,0,0.021590903977267945,LR(handcrafted),case2,ML(handcrafted)
A000030,A000423,0,0.02249243870292142,LR(handcrafted),case2,ML(handcrafted)
A000202,A000345,0,0.022421199528732068,LR(handcrafted),case2,ML(handcrafted)
A000410,A000501,0,0.19385309576583215,LR(handcrafted),case2,ML(handcrafted)
A000195,A000453,0,0.020626069653176735,LR(handcrafted),case2,ML(handcrafted)
