u,v,label,score,model,case,group
A000301,A000307,0,9.889563849444446e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000019,A000186,0,0.10069371038740238,Node2Vec+LR(Hadamard),case2,Embedding
A000098,A000503,0,0.009389711248929535,Node2Vec+LR(Hadamard),case2,Embedding
A000060,A000293,0,0.0005280560077720706,Node2Vec+LR(Hadamard),case2,Embedding
A000049,A000074,0,6.962101121195e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000190,A000279,0,0.0076811385521952736,Node2Vec+LR(Hadamard),case2,Embedding
A000350,A000446,0,0.0075551661117253715,Node2Vec+LR(Hadamard),case2,Embedding
A000162,A000472,0,0.0033577848517483584,Node2Vec+LR(Hadamard),case2,Embedding
A000345,A000498,0,0.2908427488461666,Node2Vec+LR(Hadamard),case2,Embedding
A000106,A000393,0,0.0008291500410487401,Node2Vec+LR(Hadamard),case2,Embedding
A000236,A000434,0,2.5316768718120862e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000404,A000488,0,9.0013622511966e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000291,A000445,0,0.03400608199885206,Node2Vec+LR(Hadamard),case2,Embedding
A000191,A000323,0,0.3964990165358627,Node2Vec+LR(Hadamard),case2,Embedding
A000098,A000487,0,0.0022154558646708647,Node2Vec+LR(Hadamard),case2,Embedding
A000102,A000336,0,0.011303490067623217,Node2Vec+LR(Hadamard),case2,Embedding
A000047,A000492,0,0.2893039863746381,Node2Vec+LR(Hadamard),case2,Embedding
A000484,A000538,0,0.003596582499372456,Node2Vec+LR(Hadamard),case2,Embedding
A000175,A000334,0,0.0019720331273659956,Node2Vec+LR(Hadamard),case2,Embedding
A000042,A000503,0,0.005125603224467603,Node2Vec+LR(Hadamard),case2,Embedding
A000323,A000497,0,0.22398011503025037,Node2Vec+LR(Hadamard),case2,Embedding
A000136,A000537,0,0.9232571885843328,Node2Vec+LR(Hadamard),case2,Embedding
A000283,A000425,0,0.03901011203431125,Node2Vec+LR(Hadamard),case2,Embedding
A000134,A000321,0,0.0752883774340213,Node2Vec+LR(Hadamard),case2,Embedding
A000308,A000448,0,0.3929936456243673,Node2Vec+LR(Hadamard),case2,Embedding
A000036,A000298,0,0.47419648730487446,Node2Vec+LR(Hadamard),case2,Embedding
A000086,A000544,0,1.2849647513161447e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000234,A000291,0,0.01368953448433234,Node2Vec+LR(Hadamard),case2,Embedding
A000074,A000463,0,0.010561866428564982,Node2Vec+LR(Hadamard),case2,Embedding
A000212,A000426,0,0.057444560921960645,Node2Vec+LR(Hadamard),case2,Embedding
A000241,A000297,0,0.0022110432978216525,Node2Vec+LR(Hadamard),case2,Embedding
A000305,A000395,0,3.53152573412762e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000407,A000451,0,5.08284471481554e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000083,A000472,0,0.5617131769964306,Node2Vec+LR(Hadamard),case2,Embedding
A000354,A000456,0,0.18328181107797345,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000506,0,0.0013548269550070946,Node2Vec+LR(Hadamard),case2,Embedding
A000010,A000320,0,0.004956476175237747,Node2Vec+LR(Hadamard),case2,Embedding
A000373,A000439,0,0.012545113618824308,Node2Vec+LR(Hadamard),case2,Embedding
A000229,A000366,0,0.00013575438089086033,Node2Vec+LR(Hadamard),case2,Embedding
A000361,A000434,0,4.951731926361131e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000167,A000230,0,0.0003006459787699609,Node2Vec+LR(Hadamard),case2,Embedding
A000446,A000499,0,0.7915222753392642,Node2Vec+LR(Hadamard),case2,Embedding
A000203,A000205,0,0.005369997928509038,Node2Vec+LR(Hadamard),case2,Embedding
A000376,A000545,0,0.004112029769850826,Node2Vec+LR(Hadamard),case2,Embedding
A000116,A000266,0,0.14513395366016146,Node2Vec+LR(Hadamard),case2,Embedding
A000099,A000409,0,0.004429520253289555,Node2Vec+LR(Hadamard),case2,Embedding
A000011,A000078,0,0.0019848784419427014,Node2Vec+LR(Hadamard),case2,Embedding
A000107,A000355,0,0.011466057054199978,Node2Vec+LR(Hadamard),case2,Embedding
A000047,A000341,0,0.13248176428965572,Node2Vec+LR(Hadamard),case2,Embedding
A000254,A000297,0,0.00930344258644531,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000230,0,0.020160940332813626,Node2Vec+LR(Hadamard),case2,Embedding
A000285,A000365,0,9.937523037437243e-11,Node2Vec+LR(Hadamard),case2,Embedding
A000187,A000214,0,4.65631678815276e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000125,A000439,0,0.0013441578965056507,Node2Vec+LR(Hadamard),case2,Embedding
A000028,A000050,0,0.00522386285477021,Node2Vec+LR(Hadamard),case2,Embedding
A000104,A000384,0,0.09176951171307068,Node2Vec+LR(Hadamard),case2,Embedding
A000053,A000169,0,0.062012598811304116,Node2Vec+LR(Hadamard),case2,Embedding
A000116,A000549,0,0.0012800121375308616,Node2Vec+LR(Hadamard),case2,Embedding
A000079,A000228,0,9.225015340047948e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000073,A000239,0,0.07300215693743017,Node2Vec+LR(Hadamard),case2,Embedding
A000181,A000506,0,0.34093882962663413,Node2Vec+LR(Hadamard),case2,Embedding
A000218,A000279,0,0.0003464211418257061,Node2Vec+LR(Hadamard),case2,Embedding
A000225,A000368,0,0.003118497855635018,Node2Vec+LR(Hadamard),case2,Embedding
A000148,A000162,0,0.8926370426356638,Node2Vec+LR(Hadamard),case2,Embedding
A000450,A000486,0,0.00032527401813826375,Node2Vec+LR(Hadamard),case2,Embedding
A000136,A000293,0,0.003460502463617184,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000501,0,0.003854859242796314,Node2Vec+LR(Hadamard),case2,Embedding
A000010,A000293,0,0.0016380252225470294,Node2Vec+LR(Hadamard),case2,Embedding
A000045,A000331,0,0.0616063634727019,Node2Vec+LR(Hadamard),case2,Embedding
A000196,A000365,0,0.009630799044006329,Node2Vec+LR(Hadamard),case2,Embedding
A000249,A000504,0,0.049197282209835554,Node2Vec+LR(Hadamard),case2,Embedding
A000068,A000509,0,0.001034286973470741,Node2Vec+LR(Hadamard),case2,Embedding
A000166,A000450,0,0.023708819888833624,Node2Vec+LR(Hadamard),case2,Embedding
A000359,A000552,0,0.03846981981889425,Node2Vec+LR(Hadamard),case2,Embedding
A000029,A000115,0,0.1477783174456038,Node2Vec+LR(Hadamard),case2,Embedding
A000207,A000374,0,0.003599222048710103,Node2Vec+LR(Hadamard),case2,Embedding
A000114,A000253,0,0.44866972228437063,Node2Vec+LR(Hadamard),case2,Embedding
A000319,A000377,0,5.903710598884981e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000546,A000568,0,0.33938329993865946,Node2Vec+LR(Hadamard),case2,Embedding
A000082,A000180,0,0.0003001001223650842,Node2Vec+LR(Hadamard),case2,Embedding
A000024,A000227,0,0.21840730042299047,Node2Vec+LR(Hadamard),case2,Embedding
A000275,A000515,0,0.2780017754887796,Node2Vec+LR(Hadamard),case2,Embedding
A000350,A000439,0,0.00463342445333994,Node2Vec+LR(Hadamard),case2,Embedding
A000054,A000194,0,0.0007568261856736624,Node2Vec+LR(Hadamard),case2,Embedding
A000072,A000244,0,0.0003760037792025717,Node2Vec+LR(Hadamard),case2,Embedding
A000124,A000527,0,0.6088209129509324,Node2Vec+LR(Hadamard),case2,Embedding
A000434,A000460,0,3.0620764457235945e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000200,A000482,0,0.7395104480530039,Node2Vec+LR(Hadamard),case2,Embedding
A000142,A000374,0,0.0014007791994827114,Node2Vec+LR(Hadamard),case2,Embedding
A000009,A000128,0,0.0023532726423654217,Node2Vec+LR(Hadamard),case2,Embedding
A000043,A000390,0,0.006185252329914078,Node2Vec+LR(Hadamard),case2,Embedding
A000115,A000398,0,0.06758824732028808,Node2Vec+LR(Hadamard),case2,Embedding
A000528,A000545,0,0.01238600145630486,Node2Vec+LR(Hadamard),case2,Embedding
A000014,A000451,0,0.13067215558451528,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000240,0,0.00040205792808517326,Node2Vec+LR(Hadamard),case2,Embedding
A000037,A000473,0,8.942794396069703e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000348,A000410,0,0.001858528251956928,Node2Vec+LR(Hadamard),case2,Embedding
A000318,A000475,0,0.0017599874039872004,Node2Vec+LR(Hadamard),case2,Embedding
A000379,A000535,0,2.9277503078445822e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000093,A000297,0,0.0057723944265693815,Node2Vec+LR(Hadamard),case2,Embedding
A000112,A000172,0,3.7520627493639474e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000081,A000259,0,0.7495204807817364,Node2Vec+LR(Hadamard),case2,Embedding
A000514,A000519,0,0.42216586854857835,Node2Vec+LR(Hadamard),case2,Embedding
A000072,A000502,0,0.25423917220174286,Node2Vec+LR(Hadamard),case2,Embedding
A000109,A000322,0,0.04167636904338022,Node2Vec+LR(Hadamard),case2,Embedding
A000231,A000517,0,0.32416155295391813,Node2Vec+LR(Hadamard),case2,Embedding
A000241,A000426,0,0.00714764623327885,Node2Vec+LR(Hadamard),case2,Embedding
A000278,A000407,0,8.827840443534395e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000234,A000377,0,0.0002764581832183317,Node2Vec+LR(Hadamard),case2,Embedding
A000140,A000280,0,1.1928425272589984e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000289,A000329,0,0.7056283108420939,Node2Vec+LR(Hadamard),case2,Embedding
A000106,A000462,0,0.08228614292007651,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000434,0,0.1012735435102279,Node2Vec+LR(Hadamard),case2,Embedding
A000281,A000535,0,0.09853825358267065,Node2Vec+LR(Hadamard),case2,Embedding
A000174,A000390,0,0.0033692478835992976,Node2Vec+LR(Hadamard),case2,Embedding
A000169,A000467,0,0.0015108826335689161,Node2Vec+LR(Hadamard),case2,Embedding
A000255,A000412,0,0.14337034265467788,Node2Vec+LR(Hadamard),case2,Embedding
A000370,A000474,0,0.00044254495913302865,Node2Vec+LR(Hadamard),case2,Embedding
A000073,A000261,0,0.004226626536605443,Node2Vec+LR(Hadamard),case2,Embedding
A000090,A000333,0,0.0052162657510333625,Node2Vec+LR(Hadamard),case2,Embedding
A000062,A000065,0,0.00037365057572508957,Node2Vec+LR(Hadamard),case2,Embedding
A000316,A000432,0,0.006305661009776423,Node2Vec+LR(Hadamard),case2,Embedding
A000225,A000383,0,0.18066998894691988,Node2Vec+LR(Hadamard),case2,Embedding
A000134,A000471,0,0.0439351279821082,Node2Vec+LR(Hadamard),case2,Embedding
A000063,A000176,0,0.00281590510053611,Node2Vec+LR(Hadamard),case2,Embedding
A000143,A000497,0,0.017482936040491812,Node2Vec+LR(Hadamard),case2,Embedding
A000335,A000396,0,1.4355188449481718e-07,Node2Vec+LR(Hadamard),case2,Embedding
A000203,A000272,0,0.6032335255361688,Node2Vec+LR(Hadamard),case2,Embedding
A000085,A000248,0,0.0008437513086968735,Node2Vec+LR(Hadamard),case2,Embedding
A000045,A000129,0,0.016945109167578257,Node2Vec+LR(Hadamard),case2,Embedding
A000413,A000543,0,7.625817315028273e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000233,A000248,0,0.0007383844117844899,Node2Vec+LR(Hadamard),case2,Embedding
A000002,A000557,0,0.027819598431478795,Node2Vec+LR(Hadamard),case2,Embedding
A000035,A000354,0,0.42407448068058545,Node2Vec+LR(Hadamard),case2,Embedding
A000236,A000357,0,8.057697798499282e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000079,A000526,0,0.005009491520974264,Node2Vec+LR(Hadamard),case2,Embedding
A000111,A000144,0,0.0004243390882953183,Node2Vec+LR(Hadamard),case2,Embedding
A000428,A000446,0,0.15114013615805444,Node2Vec+LR(Hadamard),case2,Embedding
A000079,A000169,0,0.0014799626882854946,Node2Vec+LR(Hadamard),case2,Embedding
A000203,A000436,0,0.0024765812114673673,Node2Vec+LR(Hadamard),case2,Embedding
A000136,A000255,0,0.08057622678345064,Node2Vec+LR(Hadamard),case2,Embedding
A000099,A000454,0,0.010503762412781547,Node2Vec+LR(Hadamard),case2,Embedding
A000313,A000568,0,0.006118449936098929,Node2Vec+LR(Hadamard),case2,Embedding
A000049,A000235,0,0.019532707580096925,Node2Vec+LR(Hadamard),case2,Embedding
A000297,A000352,0,0.014297872508820619,Node2Vec+LR(Hadamard),case2,Embedding
A000177,A000508,0,0.16998191029163345,Node2Vec+LR(Hadamard),case2,Embedding
A000039,A000073,0,0.0881457929801061,Node2Vec+LR(Hadamard),case2,Embedding
A000028,A000120,0,0.006309342516833493,Node2Vec+LR(Hadamard),case2,Embedding
A000023,A000164,0,0.01141182384155325,Node2Vec+LR(Hadamard),case2,Embedding
A000325,A000474,0,0.008489301015983079,Node2Vec+LR(Hadamard),case2,Embedding
A000055,A000270,0,0.9341813139634805,Node2Vec+LR(Hadamard),case2,Embedding
A000140,A000399,0,0.9858943437531636,Node2Vec+LR(Hadamard),case2,Embedding
A000193,A000296,0,0.0027051241167286182,Node2Vec+LR(Hadamard),case2,Embedding
A000276,A000365,0,3.0617211874833746e-08,Node2Vec+LR(Hadamard),case2,Embedding
A000090,A000302,0,0.07740069303564971,Node2Vec+LR(Hadamard),case2,Embedding
A000133,A000282,0,1.1497676204189341e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000283,A000363,0,0.00026360874132667726,Node2Vec+LR(Hadamard),case2,Embedding
A000395,A000487,0,0.0034591325740461914,Node2Vec+LR(Hadamard),case2,Embedding
A000332,A000364,0,0.007003806300622687,Node2Vec+LR(Hadamard),case2,Embedding
A000018,A000155,0,0.0002057970817331454,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000393,0,0.022879420231297715,Node2Vec+LR(Hadamard),case2,Embedding
A000024,A000244,0,0.00011166370532899831,Node2Vec+LR(Hadamard),case2,Embedding
A000217,A000285,0,0.0043244870393828174,Node2Vec+LR(Hadamard),case2,Embedding
A000286,A000468,0,0.004860774256637903,Node2Vec+LR(Hadamard),case2,Embedding
A000375,A000493,0,0.0021329272848397245,Node2Vec+LR(Hadamard),case2,Embedding
A000249,A000282,0,0.002159447318706544,Node2Vec+LR(Hadamard),case2,Embedding
A000103,A000464,0,0.10568106984431079,Node2Vec+LR(Hadamard),case2,Embedding
A000053,A000531,0,0.64114663056022,Node2Vec+LR(Hadamard),case2,Embedding
A000156,A000412,0,0.047728596379609925,Node2Vec+LR(Hadamard),case2,Embedding
A000352,A000409,0,0.13296147480123605,Node2Vec+LR(Hadamard),case2,Embedding
A000294,A000427,0,0.14314501708186203,Node2Vec+LR(Hadamard),case2,Embedding
A000087,A000450,0,0.0018242934872178577,Node2Vec+LR(Hadamard),case2,Embedding
A000083,A000336,0,0.042909931825836675,Node2Vec+LR(Hadamard),case2,Embedding
A000212,A000543,0,0.00014991726858438366,Node2Vec+LR(Hadamard),case2,Embedding
A000107,A000301,0,0.0035322777444170067,Node2Vec+LR(Hadamard),case2,Embedding
A000122,A000240,0,0.0029733024684371187,Node2Vec+LR(Hadamard),case2,Embedding
A000178,A000320,0,0.014687374994751878,Node2Vec+LR(Hadamard),case2,Embedding
A000187,A000503,0,0.003791702345481518,Node2Vec+LR(Hadamard),case2,Embedding
A000122,A000546,0,0.04314741850556087,Node2Vec+LR(Hadamard),case2,Embedding
A000147,A000273,0,0.010918914983064708,Node2Vec+LR(Hadamard),case2,Embedding
A000065,A000384,0,8.010904178273843e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000255,A000337,0,0.6023152078798488,Node2Vec+LR(Hadamard),case2,Embedding
A000074,A000297,0,0.0007173262545777725,Node2Vec+LR(Hadamard),case2,Embedding
A000051,A000098,0,0.35240057524237844,Node2Vec+LR(Hadamard),case2,Embedding
A000120,A000312,0,0.006707700834004211,Node2Vec+LR(Hadamard),case2,Embedding
A000080,A000502,0,0.0010497593985252024,Node2Vec+LR(Hadamard),case2,Embedding
A000092,A000204,0,0.2914784095498104,Node2Vec+LR(Hadamard),case2,Embedding
A000004,A000486,0,3.1498763356942566e-08,Node2Vec+LR(Hadamard),case2,Embedding
A000242,A000386,0,0.0611252857465306,Node2Vec+LR(Hadamard),case2,Embedding
A000108,A000409,0,0.07947277275672066,Node2Vec+LR(Hadamard),case2,Embedding
A000142,A000506,0,0.22617836483273357,Node2Vec+LR(Hadamard),case2,Embedding
A000174,A000189,0,0.0100034116508803,Node2Vec+LR(Hadamard),case2,Embedding
A000364,A000486,0,4.88214882362897e-07,Node2Vec+LR(Hadamard),case2,Embedding
A000070,A000159,0,0.32385267877208884,Node2Vec+LR(Hadamard),case2,Embedding
A000372,A000459,0,0.0120457654171396,Node2Vec+LR(Hadamard),case2,Embedding
A000159,A000396,0,0.0004957136292846778,Node2Vec+LR(Hadamard),case2,Embedding
A000065,A000512,0,3.418433901293206e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000080,A000185,0,0.00534864413000111,Node2Vec+LR(Hadamard),case2,Embedding
A000132,A000203,0,0.44871436878676235,Node2Vec+LR(Hadamard),case2,Embedding
A000109,A000361,0,0.04317759516245464,Node2Vec+LR(Hadamard),case2,Embedding
A000165,A000533,0,0.03235892223492642,Node2Vec+LR(Hadamard),case2,Embedding
A000137,A000205,0,0.027694790106533283,Node2Vec+LR(Hadamard),case2,Embedding
A000087,A000290,0,0.0027971375265273424,Node2Vec+LR(Hadamard),case2,Embedding
A000004,A000357,0,0.0538510572185078,Node2Vec+LR(Hadamard),case2,Embedding
A000070,A000353,0,0.613064760183561,Node2Vec+LR(Hadamard),case2,Embedding
A000232,A000397,0,3.866823501206371e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000164,A000507,0,0.8996905515447564,Node2Vec+LR(Hadamard),case2,Embedding
A000350,A000487,0,0.10532543664919078,Node2Vec+LR(Hadamard),case2,Embedding
A000027,A000238,0,0.4722260934293575,Node2Vec+LR(Hadamard),case2,Embedding
A000040,A000430,0,0.025255180204933763,Node2Vec+LR(Hadamard),case2,Embedding
A000212,A000450,0,0.3946907041619283,Node2Vec+LR(Hadamard),case2,Embedding
A000017,A000424,0,0.07554800838802739,Node2Vec+LR(Hadamard),case2,Embedding
A000032,A000418,0,0.0007987913783814614,Node2Vec+LR(Hadamard),case2,Embedding
A000254,A000347,0,0.06193222924428578,Node2Vec+LR(Hadamard),case2,Embedding
A000243,A000327,0,2.8543888060788698e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000227,A000380,0,0.5780717572153227,Node2Vec+LR(Hadamard),case2,Embedding
A000281,A000459,0,0.05391296319401402,Node2Vec+LR(Hadamard),case2,Embedding
A000282,A000369,0,0.2441708071852003,Node2Vec+LR(Hadamard),case2,Embedding
A000170,A000560,0,0.007715855203667932,Node2Vec+LR(Hadamard),case2,Embedding
A000166,A000203,0,0.027075225196580264,Node2Vec+LR(Hadamard),case2,Embedding
A000339,A000490,0,0.3870761805260055,Node2Vec+LR(Hadamard),case2,Embedding
A000203,A000268,0,0.7042845198108486,Node2Vec+LR(Hadamard),case2,Embedding
A000290,A000432,0,0.010180104366659814,Node2Vec+LR(Hadamard),case2,Embedding
A000296,A000365,0,0.000172438082758505,Node2Vec+LR(Hadamard),case2,Embedding
A000145,A000417,0,0.00033581571062126,Node2Vec+LR(Hadamard),case2,Embedding
A000468,A000519,0,0.9429947022406272,Node2Vec+LR(Hadamard),case2,Embedding
A000320,A000455,0,0.021272234895309283,Node2Vec+LR(Hadamard),case2,Embedding
A000107,A000491,0,4.970648527445513e-07,Node2Vec+LR(Hadamard),case2,Embedding
A000340,A000568,0,0.00032828669601899164,Node2Vec+LR(Hadamard),case2,Embedding
A000194,A000522,0,0.0037627400236042324,Node2Vec+LR(Hadamard),case2,Embedding
A000135,A000260,0,0.019383640989786725,Node2Vec+LR(Hadamard),case2,Embedding
A000079,A000333,0,0.014497762027452586,Node2Vec+LR(Hadamard),case2,Embedding
A000006,A000159,0,3.3342460921829404e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000070,A000286,0,0.3147975207489833,Node2Vec+LR(Hadamard),case2,Embedding
A000122,A000563,0,0.005698785938528577,Node2Vec+LR(Hadamard),case2,Embedding
A000062,A000257,0,0.005042020172223193,Node2Vec+LR(Hadamard),case2,Embedding
A000022,A000503,0,0.04542011569448347,Node2Vec+LR(Hadamard),case2,Embedding
A000397,A000486,0,4.6764347011333136e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000150,A000481,0,0.0005826394460227534,Node2Vec+LR(Hadamard),case2,Embedding
A000142,A000391,0,0.15427796068390517,Node2Vec+LR(Hadamard),case2,Embedding
A000222,A000231,0,0.05175056828581232,Node2Vec+LR(Hadamard),case2,Embedding
A000331,A000564,0,0.5628099345687978,Node2Vec+LR(Hadamard),case2,Embedding
A000265,A000295,0,2.1689671457414275e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000034,A000152,0,0.004155784441853499,Node2Vec+LR(Hadamard),case2,Embedding
A000105,A000466,0,0.812742099240294,Node2Vec+LR(Hadamard),case2,Embedding
A000243,A000444,0,0.00017985535230319457,Node2Vec+LR(Hadamard),case2,Embedding
A000123,A000179,0,0.45988336609032937,Node2Vec+LR(Hadamard),case2,Embedding
A000082,A000097,0,2.8043553127081825e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000074,A000430,0,0.6991655359889843,Node2Vec+LR(Hadamard),case2,Embedding
A000124,A000347,0,0.1535982183249916,Node2Vec+LR(Hadamard),case2,Embedding
A000348,A000529,0,0.0004797300118724046,Node2Vec+LR(Hadamard),case2,Embedding
A000113,A000469,0,0.05753938360934825,Node2Vec+LR(Hadamard),case2,Embedding
A000379,A000436,0,1.9342742080985554e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000250,A000304,0,0.3650848127605682,Node2Vec+LR(Hadamard),case2,Embedding
A000192,A000291,0,0.040600955519108646,Node2Vec+LR(Hadamard),case2,Embedding
A000140,A000268,0,0.06028693387263743,Node2Vec+LR(Hadamard),case2,Embedding
A000474,A000519,0,0.000803502925294168,Node2Vec+LR(Hadamard),case2,Embedding
A000110,A000251,0,0.008603628638257806,Node2Vec+LR(Hadamard),case2,Embedding
A000171,A000453,0,0.05518127277647936,Node2Vec+LR(Hadamard),case2,Embedding
A000262,A000346,0,0.0003013351834710762,Node2Vec+LR(Hadamard),case2,Embedding
A000217,A000282,0,0.07379589871005507,Node2Vec+LR(Hadamard),case2,Embedding
A000523,A000541,0,0.0015856994963919589,Node2Vec+LR(Hadamard),case2,Embedding
A000161,A000357,0,0.03302316036938352,Node2Vec+LR(Hadamard),case2,Embedding
A000045,A000495,0,0.00014003862527547464,Node2Vec+LR(Hadamard),case2,Embedding
A000177,A000500,0,0.04827367939144836,Node2Vec+LR(Hadamard),case2,Embedding
A000337,A000370,0,0.0017757119480663675,Node2Vec+LR(Hadamard),case2,Embedding
A000189,A000528,0,0.07208940690026218,Node2Vec+LR(Hadamard),case2,Embedding
A000041,A000061,0,0.00896552707242349,Node2Vec+LR(Hadamard),case2,Embedding
A000043,A000184,0,0.3144321685038092,Node2Vec+LR(Hadamard),case2,Embedding
A000257,A000523,0,0.008434277610067755,Node2Vec+LR(Hadamard),case2,Embedding
A000131,A000489,0,0.025144114255506268,Node2Vec+LR(Hadamard),case2,Embedding
A000243,A000308,0,0.0039362021465431,Node2Vec+LR(Hadamard),case2,Embedding
A000418,A000451,0,0.04393314917382344,Node2Vec+LR(Hadamard),case2,Embedding
A000246,A000269,0,0.12289874977848246,Node2Vec+LR(Hadamard),case2,Embedding
A000061,A000169,0,0.017755358848116413,Node2Vec+LR(Hadamard),case2,Embedding
A000312,A000384,0,0.016404202025584735,Node2Vec+LR(Hadamard),case2,Embedding
A000097,A000242,0,0.014143709446597156,Node2Vec+LR(Hadamard),case2,Embedding
A000081,A000120,0,0.0008176638210227279,Node2Vec+LR(Hadamard),case2,Embedding
A000303,A000502,0,7.123522806990315e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000308,A000351,0,0.03983217075449069,Node2Vec+LR(Hadamard),case2,Embedding
A000509,A000525,0,0.0017464917813081503,Node2Vec+LR(Hadamard),case2,Embedding
A000395,A000506,0,0.22871746117497913,Node2Vec+LR(Hadamard),case2,Embedding
A000058,A000444,0,0.007611195811459026,Node2Vec+LR(Hadamard),case2,Embedding
A000028,A000443,0,0.0006226666384726633,Node2Vec+LR(Hadamard),case2,Embedding
A000441,A000454,0,0.05763193873821562,Node2Vec+LR(Hadamard),case2,Embedding
A000136,A000525,0,0.15996961000958002,Node2Vec+LR(Hadamard),case2,Embedding
A000352,A000403,0,0.0835000226562898,Node2Vec+LR(Hadamard),case2,Embedding
A000333,A000364,0,0.38846370864735896,Node2Vec+LR(Hadamard),case2,Embedding
A000283,A000419,0,0.4788417262814928,Node2Vec+LR(Hadamard),case2,Embedding
A000156,A000295,0,0.006531936891941828,Node2Vec+LR(Hadamard),case2,Embedding
A000008,A000296,0,0.057825217851455814,Node2Vec+LR(Hadamard),case2,Embedding
A000003,A000407,0,0.26378447297811,Node2Vec+LR(Hadamard),case2,Embedding
A000076,A000152,0,7.941437648836235e-07,Node2Vec+LR(Hadamard),case2,Embedding
A000232,A000317,0,0.003605921704945902,Node2Vec+LR(Hadamard),case2,Embedding
A000029,A000460,0,0.00020880925741131566,Node2Vec+LR(Hadamard),case2,Embedding
A000296,A000452,0,8.369408688483116e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000157,A000274,0,0.4878299102071358,Node2Vec+LR(Hadamard),case2,Embedding
A000128,A000339,0,5.578941612659222e-06,Node2Vec+LR(Hadamard),case2,Embedding
A000048,A000295,0,0.0013227012155966858,Node2Vec+LR(Hadamard),case2,Embedding
A000205,A000387,0,0.5618539898260938,Node2Vec+LR(Hadamard),case2,Embedding
A000475,A000540,0,0.0553431648233054,Node2Vec+LR(Hadamard),case2,Embedding
A000039,A000160,0,0.015148681045332088,Node2Vec+LR(Hadamard),case2,Embedding
A000169,A000470,0,0.6365018596178482,Node2Vec+LR(Hadamard),case2,Embedding
A000033,A000100,0,0.0414553605200005,Node2Vec+LR(Hadamard),case2,Embedding
A000092,A000266,0,0.10963840576028108,Node2Vec+LR(Hadamard),case2,Embedding
A000049,A000150,0,0.027144095587207522,Node2Vec+LR(Hadamard),case2,Embedding
A000166,A000440,0,0.0069446022583019296,Node2Vec+LR(Hadamard),case2,Embedding
A000071,A000098,0,1.2327113687769614e-05,Node2Vec+LR(Hadamard),case2,Embedding
A000245,A000409,0,0.00021460689338840508,Node2Vec+LR(Hadamard),case2,Embedding
A000473,A000512,0,0.021929388342800175,Node2Vec+LR(Hadamard),case2,Embedding
A000211,A000456,0,0.0635442006952909,Node2Vec+LR(Hadamard),case2,Embedding
A000410,A000506,0,0.21777923336750557,Node2Vec+LR(Hadamard),case2,Embedding
A000471,A000561,0,0.009288269872605509,Node2Vec+LR(Hadamard),case2,Embedding
A000009,A000235,0,0.0016851631882756919,Node2Vec+LR(Hadamard),case2,Embedding
A000114,A000167,0,0.0035763805025214273,Node2Vec+LR(Hadamard),case2,Embedding
A000029,A000098,0,0.43082198638902786,Node2Vec+LR(Hadamard),case2,Embedding
A000261,A000293,0,0.0005255845663080708,Node2Vec+LR(Hadamard),case2,Embedding
A000120,A000388,0,0.033503126769462266,Node2Vec+LR(Hadamard),case2,Embedding
A000171,A000285,0,0.010000643047949037,Node2Vec+LR(Hadamard),case2,Embedding
A000505,A000516,0,0.0012935605430535616,Node2Vec+LR(Hadamard),case2,Embedding
A000294,A000445,0,0.2992032077444479,Node2Vec+LR(Hadamard),case2,Embedding
